Passage,rep,1319,1320,1321,1323,1324,1325,1327,1329,1330,1331,1334,1337,1338,1336,1538
0,R1,0.020136930587469952,0.09464357558720624,0.03906564611071063,0.31010874281522083,0.13411196140532475,0.13411196140532475,0.08457511029347124,0.0036246472216849867,0.001610954771637144,0.010873942679553546,0.02658074865951994,0.0,0.0,0.0,0.14055577846287615
1,R1,0.04411764722162519,0.16855203622755685,0.024132729708454193,0.28280542910147644,0.04939668165664762,0.20211161457913718,0.18702865775654562,0.0,0.0,0.026395173181522413,0.011312217365341107,0.004147813201693449,0.0,0.0,0.0
1,R2,0.03888248803914446,0.1854838703251403,0.015264976897809368,0.26267281481093513,0.03657834048771658,0.20535714232580543,0.21947004595222114,0.0028801841871247138,0.0,0.02131336358990721,0.009216590205711524,0.0,0.0028801831784841633,0.0,0.0
1,R3,0.04031431457472779,0.18175606307718734,0.019132216845375267,0.2818585580859916,0.04031431457472779,0.18209770904503847,0.21899555683363625,0.0020498808839772547,0.0,0.018790570877524136,0.008541168488386054,0.0,0.004099765829450889,0.0,0.0020498808839772547
1,R4,0.0742950110514317,0.2559652926105915,0.013828633520896026,0.28552061046429844,0.026030369216952683,0.1401843820013524,0.17841648590948103,0.002982646682125973,0.0,0.01491323240574917,0.003253795649678738,0.003253795649678738,0.001355744837763826,0.0,0.0
2,R1,0.031007751945750305,0.23852116835109977,0.005366726433159137,0.18515205843772903,0.011926058517733878,0.20632081075393385,0.29666070287371077,0.0,0.0,0.0035778179560357268,0.0008944542385617048,0.008944543387405956,0.0,0.0,0.011627907104879978
2,R2,0.027651083027651086,0.2608323832608324,0.011687571011687574,0.1744583801744584,0.013683010013683012,0.20324971520324972,0.27280501727280504,0.001425314001425314,0.0,0.002280502002280502,0.003420753003420753,0.004561003004561004,0.0,0.0,0.023945268023945268
2,R3,0.028767571418955164,0.2572736184688456,0.018633540179809505,0.1464530897674432,0.0058842762679964826,0.1820856488302149,0.33213468364778,0.0006538089193927289,0.0,0.0019614257565436673,0.003595946051756451,0.004903562888907389,0.0,0.0,0.01765282780235493
2,R4,0.04862331595137669,0.27826596372173407,0.011423549988576451,0.13005271986994732,0.00585823099414177,0.1534856468465144,0.3547158756452842,0.0,0.0,0.0032220269967779738,0.0017574689982425313,0.004100761995899239,0.0011716499988283502,0.0,0.0073227889926772115
3,R1,0.03243427833032212,0.25162171476825734,0.008193922820033148,0.1273472156582758,0.004779788311686003,0.3496073766608931,0.221235918144992,0.0,0.0,0.0,0.0,0.0027313076066777164,0.00204847769886283,0.0,0.0
3,R2,0.029420332019089238,0.2269152341970233,0.007573550995480289,0.10836003516045604,0.004078066152017451,0.33585784966341237,0.27701718562523386,0.0005825813085546123,0.0,0.0,0.0,0.009030003264245209,0.0,0.0,0.0011651616144876128
3,R3,0.03927168896072831,0.3127454476872545,0.01713673698286326,0.13066761986933237,0.003213137996786862,0.41556586858443406,0.07997143892002856,0.001428060998571939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,R4,0.014048164985951834,0.3586582566413417,0.009174311990825688,0.13245412986754587,0.00831421999168578,0.4610091735389908,0.01490825698509174,0.001433485998566514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,R1,0.013450108959649673,0.23959962428120113,0.001251172996246481,0.11542070965373787,0.001876758994369723,0.41226149376321547,0.20613074738160775,0.0,0.0,0.00093837999718486,0.0,0.00907100397278699,0.0,0.0,0.0
4,R2,0.009171974053466835,0.2196178342556618,0.0020382162334809527,0.056050956448751674,0.0010191081167404764,0.37044585960051346,0.33171974514756003,0.0,0.0,0.0,0.0,0.00993630614382474,0.0,0.0,0.0
4,R3,0.018345864730609174,0.32691729405150977,0.00601503745246153,0.07218044942953837,0.003007518726230765,0.5660150382934721,0.0075187973161784175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,R4,0.012059910951760355,0.45769305416922773,0.0011670879953316479,0.05135187979459248,0.0019451469922194117,0.47442131710231467,0.0007780589968877639,0.0005835439976658239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,R1,0.008972268008972268,0.3550842853550843,0.0,0.03833605003833605,0.0,0.3208265363208265,0.27297444327297443,0.0,0.0,0.0,0.0,0.003806417003806417,0.0,0.0,0.0
5,R2,0.006168270778496542,0.3024919817793653,0.0,0.0226992337388273,0.0007401920123537076,0.2805329390506711,0.37379718772937004,0.0,0.0,0.0,0.0,0.01357019491091593,0.0,0.0,0.0
5,R3,0.005053191025265955,0.4438829812194149,0.0013297870066489351,0.016223400081116997,0.0,0.5178191515890957,0.015691489078457445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,R4,0.0,0.4994936723879747,0.0007594941715189888,0.005822781305696194,0.0010126582278481015,0.4883544318816456,0.004556962025316457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,R1,0.004212572995787427,0.37945560562054437,0.0,0.012637719987362279,0.0016202199983797797,0.17239144482760854,0.4241736875758263,0.0,0.0,0.0,0.0,0.005508748994491251,0.0,0.0,0.0
6,R2,0.002419111004838222,0.30541276161082553,0.001511944003023888,0.010281220020562441,0.0,0.11914121623828243,0.5524644701049289,0.0,0.0,0.000907167001814334,0.00120955500241911,0.005140611010281222,0.0,0.0,0.001511944003023888
6,R3,0.004976671990046656,0.5542768258914464,0.0,0.00435458999129082,0.0,0.2730948674538103,0.1589424566821151,0.0009331259981337481,0.0,0.0,0.000622083998755832,0.002799377994401244,0.0,0.0,0.0
6,R4,0.002590674010362696,0.493667243974669,0.0,0.00259067001036268,0.0,0.4504893508019574,0.048647093194588376,0.0,0.0,0.0,0.0,0.002014968008059872,0.0,0.0,0.0
